rowid,pl_hostname,pl_letter,pl_discmethod,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_ttvflag,pl_kepflag,pl_k2flag,pl_nnotes,ra_str,ra,dec_str,dec,st_dist,st_disterr1,st_disterr2,st_distlim,st_optmag,st_optmagerr,st_optmaglim,st_optmagblend,st_optband,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_teffblend,st_mass,st_masserr1,st_masserr2,st_masslim,st_massblend,st_rad,st_raderr1,st_raderr2,st_radlim,st_radblend,rowupdate
572,HD 66428,b,Radial Velocity,1,1973.0,31.0,-31.0,0.0,3.18,0.19,-0.19,False,0.465,0.03,-0.03,0.0,,,,,2.82,0.27,-0.27,0.0,Msini,,,,,,,,,False,False,False,0,08h03m28.67s,120.869438,-01d09m45.8s,-1.162709,55.04,3.52,-4.03,0.0,8.258,0.013,False,False,V (Johnson),5752.0,,,False,False,1.1,,,0.0,False,,,,,False,2014-07-23
573,HD 67087,b,Radial Velocity,2,352.2,1.7,-1.6,0.0,1.08,0.04,-0.04,False,0.17,0.07,-0.07,0.0,,,,,3.06,0.22,-0.2,0.0,Msini,,,,,,,,,False,False,False,0,08h07m39.76s,121.915649,+31d33m04.7s,31.551319,88.81,8.16,-10.0,0.0,8.05,,False,False,V (Johnson),6330.0,47.0,-47.0,False,False,1.36,0.04,-0.04,0.0,False,1.55,0.32,-0.32,False,False,2015-04-01
574,HD 67087,c,Radial Velocity,2,2374.0,193.0,-156.0,0.0,3.86,0.43,-0.37,False,0.76,0.17,-0.24,0.0,,,,,4.85,10.0,-3.61,0.0,Msini,,,,,,,,,False,False,False,0,08h07m39.76s,121.915649,+31d33m04.7s,31.551319,88.81,8.16,-10.0,0.0,8.05,,False,False,V (Johnson),6330.0,47.0,-47.0,False,False,1.36,0.04,-0.04,0.0,False,1.55,0.32,-0.32,False,False,2015-04-01
575,HD 6718,b,Radial Velocity,1,2496.0,176.0,-176.0,0.0,3.56,0.24,-0.15,False,0.1,0.11,-0.04,0.0,,,,,1.56,0.11,-0.1,0.0,Msini,,,,,,,,,False,False,False,0,01h07m48.66s,16.952761,-08d14m01.3s,-8.233706,54.9,2.4,-2.2,0.0,8.45,,False,False,V (Johnson),5746.0,19.0,-19.0,False,False,0.96,,,0.0,False,1.02,0.03,-0.03,False,False,2015-03-26
576,HD 68988,b,Radial Velocity,1,6.27711,0.00021,-0.00021,0.0,0.0704,0.0041,-0.0041,False,0.1249,0.0087,-0.0087,0.0,,,,,1.86,0.16,-0.16,0.0,Msini,,,,,,,,,False,False,False,0,08h18m22.17s,124.592384,+61d27m38.6s,61.460724,58.82,3.14,-3.52,0.0,8.2,,False,False,V (Johnson),5960.0,,,False,False,1.18,,,0.0,False,,,,,False,2015-03-26
577,HD 69830,b,Radial Velocity,3,8.667,0.003,-0.003,0.0,0.0785,,,False,0.1,0.04,-0.04,0.0,,,,,0.0321,,,0.0,Msini,,,,,,,,,False,False,False,0,08h18m23.95s,124.599777,-12d37m55.8s,-12.632174,12.58,0.12,-0.12,0.0,6.0,,False,False,V (Johnson),5385.0,20.0,-20.0,False,False,0.86,0.03,-0.03,0.0,False,,,,,False,2015-03-26
578,HD 69830,c,Radial Velocity,3,31.56,0.04,-0.04,0.0,0.186,,,False,0.13,0.06,-0.06,0.0,,,,,0.0371,,,0.0,Msini,,,,,,,,,False,False,False,0,08h18m23.95s,124.599777,-12d37m55.8s,-12.632174,12.58,0.12,-0.12,0.0,6.0,,False,False,V (Johnson),5385.0,20.0,-20.0,False,False,0.86,0.03,-0.03,0.0,False,,,,,False,2015-03-26
579,HD 69830,d,Radial Velocity,3,197.0,3.0,-3.0,0.0,0.63,,,False,0.07,0.07,-0.07,0.0,,,,,0.057,,,0.0,Msini,,,,,,,,,False,False,False,0,08h18m23.95s,124.599777,-12d37m55.8s,-12.632174,12.58,0.12,-0.12,0.0,6.0,,False,False,V (Johnson),5385.0,20.0,-20.0,False,False,0.86,0.03,-0.03,0.0,False,,,,,False,2015-03-26
580,HD 70573,b,Radial Velocity,1,851.8,11.6,-11.6,0.0,1.76,0.05,-0.05,False,0.4,0.1,-0.1,0.0,,,,,6.1,0.4,-0.4,0.0,Msini,,,,,,,,,False,False,False,0,08h22m49.95s,125.708135,+01d51m33.6s,1.859323,45.7,,,0.0,11.424,0.106,False,False,V (Johnson),5737.0,70.0,-70.0,False,False,1.0,0.1,-0.1,0.0,False,,,,,False,2015-03-26
581,HD 70642,b,Radial Velocity,1,2068.0,39.0,-39.0,0.0,3.23,0.19,-0.19,False,0.034,0.043,-0.043,0.0,,,,,1.97,0.18,-0.18,0.0,Msini,,,,,,,,,False,False,False,0,08h21m28.14s,125.367233,-39d42m19.5s,-39.70541,28.76,0.49,-0.5,0.0,7.18,,False,False,V (Johnson),5706.0,,,False,False,1.05,,,0.0,False,,,,,False,2015-03-26
582,HD 7199,b,Radial Velocity,1,615.0,7.0,-7.0,0.0,1.36,0.02,-0.02,False,0.19,0.19,-0.13,0.0,,,,,0.29,0.023,-0.023,0.0,Msini,,,,,,,,,False,False,False,0,01h10m47.22s,17.696762,-66d11m17.4s,-66.188164,35.88,0.87,-0.91,0.0,8.027,0.011,False,False,V (Johnson),5386.0,45.0,-45.0,False,False,0.89,,,0.0,False,0.96,,,False,False,2014-05-14
583,HD 72659,b,Radial Velocity,1,3658.0,32.0,-32.0,0.0,4.74,0.08,-0.08,False,0.22,0.03,-0.03,0.0,,,,,3.15,0.14,-0.14,0.0,Msini,,,,,,,,,False,False,False,0,08h34m03.19s,128.51329,-01d34m05.6s,-1.568217,51.4,2.7,-2.7,0.0,7.46,,False,False,V (Johnson),5926.0,62.0,-62.0,False,False,1.06,0.04,-0.04,0.0,False,1.36,0.06,-0.06,False,False,2016-03-10
584,HD 73256,b,Radial Velocity,1,2.54858,0.00016,-0.00016,0.0,0.037,,,False,0.029,0.02,-0.02,0.0,,,,,1.87,0.49,-0.49,0.0,Msini,,,,,,,,,False,False,False,0,08h36m23.02s,129.095901,-30d02m15.5s,-30.037626,36.52,1.0,-1.06,0.0,8.08,,False,False,V (Johnson),5570.0,50.0,-50.0,False,False,1.05,,,0.0,False,0.89,,,False,False,2015-03-26
585,HD 73267,b,Radial Velocity,1,1260.0,7.0,-7.0,0.0,2.198,0.025,-0.025,False,0.256,0.009,-0.009,0.0,,,,,3.06,0.07,-0.07,0.0,Msini,,,,,,,,,False,False,False,0,08h36m17.78s,129.074066,-34d27m35.9s,-34.45998,54.91,3.0,-3.0,0.0,8.9,,False,False,V (Johnson),5317.0,34.0,-34.0,False,False,0.89,0.03,-0.03,0.0,False,1.04,,,False,False,2015-03-26
586,HD 73526,b,Radial Velocity,2,188.9,0.1,-0.1,0.0,0.65,0.01,-0.01,False,0.29,0.03,-0.03,0.0,,,,,2.25,0.12,-0.12,0.0,Msini,,,,,,,,,False,False,False,0,08h37m16.48s,129.31868,-41d19m08.8s,-41.319103,94.61,8.25,-9.99,0.0,8.971,0.016,False,False,V (Johnson),,,,,False,1.01,0.05,-0.05,0.0,False,,,,,False,2014-05-14
587,HD 73526,c,Radial Velocity,2,379.1,0.5,-0.5,0.0,1.03,0.02,-0.02,False,0.28,0.05,-0.05,0.0,,,,,2.25,0.13,-0.13,0.0,Msini,,,,,,,,,False,False,False,0,08h37m16.48s,129.31868,-41d19m08.8s,-41.319103,94.61,8.25,-9.99,0.0,8.971,0.016,False,False,V (Johnson),,,,,False,1.01,0.05,-0.05,0.0,False,,,,,False,2014-05-14
588,HD 73534,b,Radial Velocity,1,1770.0,40.0,-40.0,0.0,3.067,0.068,-0.068,False,0.074,0.071,-0.071,0.0,,,,,1.103,0.087,-0.087,0.0,Msini,,,,,,,,,False,False,False,0,08h39m15.80s,129.815842,+12d57m37.4s,12.960376,81.0,4.9,-4.9,0.0,8.23,,False,False,V (Johnson),5041.0,44.0,-44.0,False,False,1.23,0.06,-0.06,0.0,False,2.39,0.16,-0.16,False,False,2015-03-26
589,HD 74156,b,Radial Velocity,2,51.645,0.003,-0.003,0.0,0.292,0.004,-0.004,False,0.627,0.009,-0.009,0.0,,,,,1.8,0.06,-0.06,0.0,Msini,,,,,,,,,False,False,False,0,08h42m25.12s,130.604675,+04d34m41.2s,4.578097,64.6,4.6,-4.6,0.0,7.614,0.012,False,False,V (Johnson),6068.0,44.0,-44.0,False,False,1.24,0.04,-0.04,0.0,False,,,,,False,2014-05-14
590,HD 74156,c,Radial Velocity,2,2473.0,13.0,-13.0,0.0,3.85,0.054,-0.054,False,0.432,0.013,-0.013,0.0,,,,,8.06,0.37,-0.37,0.0,Msini,,,,,,,,,False,False,False,0,08h42m25.12s,130.604675,+04d34m41.2s,4.578097,64.6,4.6,-4.6,0.0,7.614,0.012,False,False,V (Johnson),6068.0,44.0,-44.0,False,False,1.24,0.04,-0.04,0.0,False,,,,,False,2014-05-14
592,HD 75289,b,Radial Velocity,1,3.509267,6.4e-05,-6.4e-05,0.0,0.0482,0.0028,-0.0028,False,0.034,0.029,-0.029,0.0,,,,,0.467,0.041,-0.041,0.0,Msini,,,,,,,,,False,False,False,0,08h47m40.39s,131.918289,-41d44m12.5s,-41.736794,28.94,0.46,-0.48,0.0,6.35,,False,False,V (Johnson),6095.0,,,False,False,1.21,,,0.0,False,,,,,False,2015-04-16
593,HD 75784,b,Radial Velocity,1,341.7,6.1,-6.1,0.0,1.073,0.013,-0.013,False,0.13,0.1,-0.1,0.0,,,,,1.15,0.3,-0.3,0.0,Msini,,,,,,,,,False,False,False,0,08h52m23.94s,133.099747,+13d14m00.4s,13.233433,68.7,6.2,-6.2,0.0,7.84,,False,False,V (Johnson),4917.0,44.0,-44.0,False,False,1.41,0.08,-0.08,0.0,False,3.3,0.3,-0.3,False,False,2014-12-03
594,HD 75898,b,Radial Velocity,1,418.2,5.7,-5.7,0.0,1.19,,,False,0.1,0.05,-0.05,0.0,,,,,2.51,,,0.0,Msini,,,,,,,,,False,False,False,0,08h53m50.80s,133.461685,+33d03m24.5s,33.056812,80.58,6.45,-7.68,0.0,8.03,,False,False,V (Johnson),6021.0,50.0,-50.0,False,False,1.28,0.13,-0.13,0.0,False,1.6,0.18,-0.18,False,False,2015-04-16
595,HD 76700,b,Radial Velocity,1,3.971,0.001,-0.001,0.0,0.049,0.004,-0.004,False,0.0,0.04,-0.04,0.0,,,,,0.197,0.017,-0.017,0.0,Msini,,,,,,,,,False,False,False,0,08h53m55.51s,133.481308,-66d48m03.6s,-66.800995,59.7,2.26,-2.45,0.0,8.155,0.012,False,False,V (Johnson),,,,,False,1.0,0.05,-0.05,0.0,False,,,,,False,2015-04-24
596,HD 77338,b,Radial Velocity,1,5.7361,0.0015,-0.0015,0.0,0.0614,,,False,0.09,0.25,-0.09,0.0,,,,,0.05,0.015,-0.017,0.0,Mass,,,,,,,,,False,False,False,0,09h01m12.50s,135.302063,-25d31m37.4s,-25.527061,41.27,1.92,-2.11,0.0,8.591,0.013,False,False,V (Johnson),5370.0,82.0,,False,,0.93,0.05,,0.0,,0.88,0.04,,False,,2014-05-14
597,HD 7924,b,Radial Velocity,3,5.39792,0.00025,-0.00025,0.0,0.05664,0.00067,-0.00069,False,0.058,0.056,-0.04,0.0,,,,,0.02731,0.00164,-0.0016,0.0,Msini,,,,,,,,,False,False,False,1,01h21m59.12s,20.496313,+76d42m37.0s,76.710281,16.82,0.13,-0.13,0.0,7.185,,False,False,V (Johnson),5075.0,83.0,-83.0,False,False,0.83,0.02,-0.04,0.0,False,0.78,0.03,-0.03,False,False,2015-05-14
598,HD 7924,c,Radial Velocity,3,15.299,0.0032,-0.0033,0.0,0.1134,0.0013,-0.0014,False,0.098,0.096,-0.069,0.0,,,,,0.02473,0.0023,-0.00223,0.0,Msini,,,,,,,,,False,False,False,0,01h21m59.12s,20.496313,+76d42m37.0s,76.710281,16.82,0.13,-0.13,0.0,7.185,,False,False,V (Johnson),5075.0,83.0,-83.0,False,False,0.83,0.02,-0.04,0.0,False,0.78,0.03,-0.03,False,False,2015-05-14
599,HD 7924,d,Radial Velocity,3,24.451,0.015,-0.017,0.0,0.1551,0.0018,-0.0019,False,0.21,0.13,-0.12,0.0,,,,,0.02026,0.00249,-0.00245,0.0,Msini,,,,,,,,,False,False,False,0,01h21m59.12s,20.496313,+76d42m37.0s,76.710281,16.82,0.13,-0.13,0.0,7.185,,False,False,V (Johnson),5075.0,83.0,-83.0,False,False,0.83,0.02,-0.04,0.0,False,0.78,0.03,-0.03,False,False,2015-05-14
601,HD 80606,b,Radial Velocity,1,111.4357,0.0008,-0.0008,0.0,0.449,0.006,-0.006,False,0.9332,0.0008,-0.0008,0.0,89.32,0.06,-0.06,0.0,3.94,0.11,-0.11,0.0,Mass,0.98,0.03,-0.03,False,,,,,False,False,False,0,09h22m37.57s,140.65654,+50d36m13.4s,50.603722,29.04,,,-1.0,9.001,0.019,False,False,V (Johnson),5645.0,45.0,,False,,0.97,0.04,,0.0,,0.98,0.01,,False,,2014-05-14
602,HD 81040,b,Radial Velocity,1,1001.7,7.0,-7.0,0.0,1.94,,,False,0.526,0.042,-0.042,0.0,,,,,6.86,0.71,-0.71,0.0,Msini,,,,,,,,,False,False,False,0,09h23m47.09s,140.946198,+20d21m52.0s,20.364454,32.56,1.26,-1.37,0.0,7.72,,False,False,V (Johnson),5700.0,50.0,-50.0,False,False,0.96,0.04,-0.04,0.0,False,0.86,0.04,-0.04,False,False,2015-04-16
603,HD 81688,b,Radial Velocity,1,184.02,0.18,-0.18,0.0,0.81,,,False,0.0,,,0.0,,,,,2.7,,,0.0,Msini,,,,,,,,,False,False,False,0,09h28m39.99s,142.166626,+45d36m05.3s,45.601482,88.26,6.09,-7.07,0.0,5.393,0.009,False,False,V (Johnson),4753.0,15.0,-15.0,False,False,2.1,,,0.0,False,13.0,,,False,False,2014-05-14
608,HD 8535,b,Radial Velocity,1,1313.0,28.0,-28.0,0.0,2.45,0.04,-0.06,False,0.15,0.09,-0.05,0.0,,,,,0.68,0.07,-0.04,0.0,Msini,,,,,,,,,False,False,False,0,01h23m37.24s,20.905149,-41d16m11.3s,-41.269802,52.5,1.7,-1.6,0.0,7.7,,False,False,V (Johnson),6136.0,18.0,-18.0,False,False,1.13,,,0.0,False,1.19,0.04,-0.04,False,False,2015-04-16
609,HD 85390,b,Radial Velocity,1,788.0,25.0,-25.0,0.0,1.52,0.04,-0.04,False,0.41,0.12,-0.12,0.0,,,,,0.132,0.011,-0.011,0.0,Msini,,,,,,,,,False,False,False,0,09h50m02.50s,147.510406,-49d47m25.0s,-49.790268,33.96,0.94,-1.0,0.0,8.526,0.014,False,False,V (Johnson),5186.0,54.0,-54.0,False,False,0.76,,,0.0,False,,,,,False,2014-05-14
610,HD 85512,b,Radial Velocity,1,58.43,0.13,-0.13,0.0,0.26,0.005,-0.005,False,0.11,0.1,-0.1,0.0,90.0,,,0.0,0.011,0.002,-0.002,0.0,Msin(i)/sin(i),,,,,,,,,False,False,False,0,09h51m07.05s,147.779388,-43d30m10.0s,-43.502789,11.15,0.1,-0.1,0.0,7.67,,False,False,V (Johnson),4715.0,102.0,-102.0,False,False,0.69,,,0.0,False,,,,,False,2015-04-16
611,HD 8574,b,Radial Velocity,1,227.0,0.2,-0.2,0.0,0.757,0.005,-0.005,False,0.297,0.026,-0.026,0.0,,,,,1.8,0.06,-0.06,0.0,Msini,,,,,,,,,False,False,False,0,01h25m12.52s,21.302153,+28d34m00.1s,28.566692,44.2,1.6,-1.6,0.0,7.112,0.011,False,False,V (Johnson),6050.0,44.0,-44.0,False,False,1.12,0.02,-0.02,0.0,False,,,,,False,2014-05-14
613,HD 86226,b,Radial Velocity,1,1695.0,58.0,-58.0,0.0,2.84,0.06,-0.06,False,0.15,0.09,-0.09,0.0,,,,,0.92,0.1,-0.1,0.0,Msini,,,,,,,,,False,False,False,0,09h56m29.85s,149.124359,-24d05m57.8s,-24.09939,42.48,1.48,-1.59,0.0,7.932,0.013,False,False,V (Johnson),5903.0,31.0,-31.0,False,False,1.06,0.03,-0.03,0.0,False,1.02,0.03,-0.03,False,False,2014-05-14
617,HD 88133,b,Radial Velocity,1,3.41587,0.00059,-0.00059,0.0,0.0472,0.0027,-0.0027,False,0.133,0.072,-0.072,0.0,,,,,0.299,0.033,-0.033,0.0,Msini,,,,,,,,,False,False,False,0,10h10m07.68s,152.531982,+18d11m12.7s,18.186871,74.46,5.92,-7.04,0.0,8.01,,False,False,V (Johnson),5494.0,23.0,-23.0,False,False,1.2,0.2,-0.2,0.0,False,1.93,0.06,-0.06,False,False,2015-04-16
619,HD 89744,b,Radial Velocity,1,256.78,0.05,-0.05,0.0,0.918,0.01,-0.01,False,0.673,0.007,-0.007,0.0,,,,,8.44,0.23,-0.23,0.0,Msini,,,,,,,,,False,False,False,0,10h22m10.56s,155.544006,+41d13m46.3s,41.22953,39.0,1.1,-1.1,0.0,5.72,0.009,False,False,V (Johnson),6291.0,44.0,-44.0,False,False,1.56,0.05,-0.05,0.0,False,,,,,False,2014-05-14
620,HD 90156,b,Radial Velocity,1,49.77,0.07,-0.07,0.0,0.25,0.004,-0.004,False,0.31,0.1,-0.1,0.0,,,,,0.057,0.005,-0.005,0.0,Msini,,,,,,,,,False,False,False,0,10h23m55.28s,155.980316,-29d38m43.9s,-29.645529,22.09,0.36,-0.37,0.0,6.92,0.01,False,False,V (Johnson),5599.0,12.0,-12.0,False,False,0.84,,,0.0,False,,,,,False,2014-05-14
621,HD 92788,b,Radial Velocity,1,325.0,0.5,-0.5,0.0,0.96,,,False,0.35,0.01,-0.01,0.0,,,,,3.58,,,0.0,Msini,,,,,,,,,False,False,False,0,10h42m48.53s,160.702209,-02d11m01.5s,-2.183756,32.32,1.0,-1.07,0.0,7.3,0.011,False,False,V (Johnson),5821.0,,,False,False,1.1,,,0.0,False,,,,,False,2015-04-24
622,HD 93083,b,Radial Velocity,1,143.58,0.6,-0.6,0.0,0.477,,,False,0.14,0.03,-0.03,0.0,,,,,0.37,,,0.0,Msini,,,,,,,,,False,False,False,0,10h44m20.91s,161.087143,-33d34m37.3s,-33.577023,28.9,0.81,-0.86,0.0,8.3,0.0,False,False,V (Johnson),4995.0,50.0,-50.0,False,False,0.7,0.04,-0.04,0.0,False,,,,,False,2014-05-14
623,HD 9446,b,Radial Velocity,2,30.052,0.027,-0.027,0.0,0.189,0.006,-0.006,False,0.2,0.06,-0.06,0.0,,,,,0.7,0.06,-0.06,0.0,Msini,,,,,,,,,False,False,False,0,01h33m20.18s,23.334101,+29d15m54.5s,29.265148,52.85,2.8,-3.14,0.0,8.369,0.015,False,False,V (Johnson),5793.0,22.0,-22.0,False,False,1.0,0.1,-0.1,0.0,False,1.0,,,False,False,2016-03-10
624,HD 9446,c,Radial Velocity,2,192.9,0.9,-0.9,0.0,0.654,0.022,-0.022,False,0.06,0.06,-0.06,0.0,,,,,1.82,0.17,-0.17,0.0,Msini,,,,,,,,,False,False,False,0,01h33m20.18s,23.334101,+29d15m54.5s,29.265148,52.85,2.8,-3.14,0.0,8.369,0.015,False,False,V (Johnson),5793.0,22.0,-22.0,False,False,1.0,0.1,-0.1,0.0,False,1.0,,,False,False,2016-03-10
627,HD 95127,b,Radial Velocity,1,482.0,5.0,-5.0,0.0,1.28,0.01,-0.01,False,0.11,0.15,-0.06,0.0,,,,,5.01,0.61,-0.44,0.0,Msini,,,,,,,,,False,False,False,0,10h59m35.09s,164.896194,+43d48m52.1s,43.814465,332.0,110.0,-110.0,0.0,8.15,0.01,False,False,V (Johnson),4218.0,69.0,-69.0,False,False,1.2,0.22,-0.22,0.0,False,20.0,9.0,-9.0,False,False,2015-02-05
628,HD 95872,b,Radial Velocity,1,4375.0,169.0,-169.0,0.0,5.2,0.1,-0.1,False,0.06,0.04,-0.04,0.0,,,,,4.6,0.3,-0.3,0.0,Msini,,,,,,,,,False,False,False,1,11h03m28.11s,165.867114,-22d05m38.3s,-22.093977,7.56,,,0.0,9.895,,False,False,V (Johnson),5312.0,100.0,-100.0,False,False,0.95,0.04,-0.04,0.0,False,,,,,False,2015-12-17
629,HD 96063,b,Radial Velocity,1,361.1,9.9,-9.9,0.0,0.99,0.03,-0.03,False,0.03,,,0.0,,,,,0.9,0.1,-0.1,0.0,Msini,,,,,,,,,False,False,False,0,11h04m44.45s,166.185226,-02d30m47.6s,-2.513218,132.8,16.39,-21.76,0.0,8.37,,False,False,V (Johnson),5148.0,44.0,-44.0,False,False,1.02,0.07,-0.07,0.0,False,4.5,0.1,-0.1,False,False,2014-05-14
632,HD 97658,b,Radial Velocity,1,9.4903,0.0016,-0.0056,0.0,0.08,0.0017,-0.0018,False,0.078,0.057,-0.053,0.0,89.14,0.52,-0.36,0.0,0.024,0.003,-0.002,0.0,Mass,0.2,0.009,-0.008,False,3.9,0.7,-0.61,0.0,False,False,False,1,11h14m33.16s,168.638184,+25d42m37.4s,25.710384,21.3,0.43,-0.45,0.0,7.71,0.01,False,False,V (Johnson),5170.0,50.0,-50.0,False,False,0.77,0.05,-0.05,0.0,False,0.74,0.02,-0.02,False,False,2014-05-14
633,HD 98219,b,Radial Velocity,1,436.9,4.5,-4.5,0.0,1.23,0.03,-0.03,False,0.112,,,0.0,,,,,1.8,0.1,-0.1,0.0,Msini,,,,,,,,,False,False,False,0,11h17m47.55s,169.448135,-23d58m31.5s,-23.975414,150.38,18.62,-24.75,0.0,8.21,,False,False,V (Johnson),4992.0,44.0,-44.0,False,False,1.3,0.09,-0.09,0.0,False,4.5,0.1,-0.1,False,False,2014-05-14
635,HD 99109,b,Radial Velocity,1,439.3,5.6,-5.6,0.0,1.105,0.065,-0.065,False,0.09,0.16,-0.16,0.0,,,,,0.502,0.07,-0.07,0.0,Msini,,,,,,,,,False,False,False,0,11h24m17.36s,171.072327,-01d31m44.7s,-1.529076,60.46,4.44,-5.2,0.0,9.1,,False,False,V (Johnson),5272.0,,,False,False,0.93,,,0.0,False,,,,,False,2014-07-23
636,HD 99492,b,Radial Velocity,1,17.054,0.003,-0.003,0.0,0.123,0.001,-0.001,False,0.07,0.06,-0.06,0.0,,,,,0.079,0.006,-0.006,0.0,Msini,,,,,,,,,False,False,False,0,11h26m46.28s,171.692825,+03d00m22.8s,3.006328,55.7,1.46,-1.46,0.0,7.58,,False,False,V (Johnson),4929.0,44.0,-44.0,False,False,0.85,0.02,-0.02,0.0,False,0.78,0.02,-0.02,False,False,2016-03-10
637,HD 99706,b,Radial Velocity,1,868.0,31.0,-31.0,0.0,2.14,0.08,-0.08,False,0.365,0.1,-0.1,0.0,,,,,1.4,0.1,-0.1,0.0,Msini,,,,,,,,,False,False,False,0,11h28m30.21s,172.125885,+43d57m59.7s,43.966579,130.89,13.24,-16.6,0.0,7.81,,False,False,V (Johnson),4932.0,44.0,-44.0,False,False,1.72,0.12,-0.12,0.0,False,5.4,0.1,-0.1,False,False,2014-05-14
638,HIP 105854,b,Radial Velocity,1,184.2,0.5,-0.5,0.0,0.81,0.03,-0.03,False,0.02,0.03,-0.03,0.0,,,,,8.2,0.2,-0.2,0.0,Msini,,,,,,,,,False,False,False,0,21h26m22.87s,321.595306,-37d49m45.9s,-37.82943,84.6,5.36,-6.14,0.0,5.64,,False,False,V (Johnson),4780.0,100.0,-100.0,False,False,2.1,0.1,-0.1,0.0,False,,,,,False,2014-06-11
639,HIP 107773,b,Radial Velocity,1,144.3,0.5,-0.5,0.0,0.72,0.03,-0.03,False,0.09,0.06,-0.06,0.0,,,,,1.98,0.21,-0.21,0.0,Msini,,,,,,,,,False,False,False,0,21h50m00.12s,327.500519,-64d42m45.1s,-64.71254,,,,,5.62,,False,False,V (Johnson),4945.0,100.0,-100.0,False,False,2.42,0.27,-0.27,0.0,False,11.6,1.4,-1.4,False,False,2015-06-04
640,HIP 109384,b,Radial Velocity,1,499.48,0.32,-0.32,0.0,1.134,0.029,-0.029,False,0.549,0.003,-0.003,0.0,,,,,1.56,0.08,-0.08,0.0,Msini,,,,,,,,,False,False,False,0,22h09m37.40s,332.405823,+71d18m51.6s,71.314331,56.2,2.7,-2.7,0.0,9.63,0.02,False,False,V (Johnson),5180.0,45.0,-45.0,False,False,0.78,0.06,-0.06,0.0,False,,,,,False,2016-02-25
641,HIP 109600,b,Radial Velocity,1,232.08,0.15,-0.15,0.0,0.706,0.016,-0.016,False,0.163,0.006,-0.006,0.0,,,,,2.68,0.12,-0.12,0.0,Msini,,,,,,,,,False,False,False,0,22h12m06.25s,333.026062,+29d03m56.9s,29.065811,58.6,3.2,-3.2,0.0,9.16,0.02,False,False,V (Johnson),5530.0,35.0,-35.0,False,False,0.87,0.06,-0.06,0.0,False,,,,,False,2016-02-25
644,HIP 14810,b,Radial Velocity,3,6.673855,1.9e-05,-1.9e-05,0.0,0.0692,0.004,-0.004,False,0.1427,0.00094,-0.00094,0.0,,,,,3.88,0.32,-0.32,0.0,Msini,,,,,,,,,False,False,False,0,03h11m14.23s,47.809292,+21d05m50.5s,21.097359,52.88,3.77,-4.39,0.0,8.52,,False,False,V (Johnson),5485.0,44.0,-44.0,False,False,0.99,0.04,-0.04,0.0,False,1.0,0.06,-0.06,False,False,2015-05-14
645,HIP 14810,c,Radial Velocity,3,147.73,0.065,-0.065,0.0,0.545,0.031,-0.031,False,0.164,0.012,-0.012,0.0,,,,,1.28,0.1,-0.1,0.0,Msini,,,,,,,,,False,False,False,0,03h11m14.23s,47.809292,+21d05m50.5s,21.097359,52.88,3.77,-4.39,0.0,8.52,,False,False,V (Johnson),5485.0,44.0,-44.0,False,False,0.99,0.04,-0.04,0.0,False,1.0,0.06,-0.06,False,False,2015-05-14
646,HIP 14810,d,Radial Velocity,3,952.0,15.0,-15.0,0.0,1.89,0.11,-0.11,False,0.173,0.037,-0.037,0.0,,,,,0.57,0.052,-0.052,0.0,Msini,,,,,,,,,False,False,False,0,03h11m14.23s,47.809292,+21d05m50.5s,21.097359,52.88,3.77,-4.39,0.0,8.52,,False,False,V (Johnson),5485.0,44.0,-44.0,False,False,0.99,0.04,-0.04,0.0,False,1.0,0.06,-0.06,False,False,2015-05-14
652,HIP 5158,b,Radial Velocity,2,345.72,5.37,-5.37,0.0,0.89,,,False,0.52,0.08,-0.08,0.0,,,,,1.42,,,0.0,Msini,,,,,,,,,False,False,False,0,01h06m02.05s,16.508533,-22d27m11.4s,-22.453154,44.8,3.89,-4.7,0.0,10.167,0.035,False,False,V (Johnson),4962.0,89.0,-89.0,False,False,0.78,0.02,-0.02,0.0,False,,,,,False,2014-05-14
658,HIP 63242,b,Radial Velocity,1,124.6,,,0.0,0.565,,,False,0.23,,,0.0,,,,,9.18,,,0.0,Msini,,,,,,,,,False,False,False,0,12h57m31.96s,194.383163,-65d38m47.3s,-65.646461,149.25,13.94,-17.14,0.0,6.871,0.01,False,False,V (Johnson),4830.0,100.0,-100.0,False,False,1.54,0.05,-0.05,0.0,False,,,,,,2014-05-14
